,BMP_Fingerprint,Facility_ID,idxFacBMPAssignment,r_tss,r_turbidity,r_p,r_n,r_nn,r_an,r_og,r_cu,r_zn,r_fe,r_phmin,r_phmax,PEP_BaseRisk,Total_BaseRisk,is_calculated,RedPEP_BaseRisk,RedTotal_BaseRisk,CIP_Cost,OM_Cost,PEP_BaseRisk_Rate
7961,|1||3||7||8|,99,99|1||3||7||8|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.605,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,1423302.634,21947.62093,0.517341912
8454,|1||3||4||6||7||8|,99,99|1||3||4||6||7||8|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.85,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,2145682.055,28754.98969,0.517341912
7877,|3||7||8|,99,99|3||7||8|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.605,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,1357126.59,20797.90109,0.517341912
8089,|3||7||8||14|,99,99|3||7||8||14|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.605,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,1357126.59,20797.90109,0.517341912
8215,|1||3||7||8||14|,99,99|1||3||7||8||14|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.605,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,1423302.634,21947.62093,0.517341912
8073,|3||4||8||14|,99,99|3||4||8||14|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.85,0,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,1581663.261,9364.457357,0.517341912
8568,|3||4||6||7||8||14|,99,99|3||4||6||7||8||14|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.85,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,2079506.011,27605.26986,0.517341912
8209,|1||3||6||8||14|,99,99|1||3||6||8||14|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.605,0,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,930459.8836,9106.80843,0.517341912
8199,|1||3||4||8||14|,99,99|1||3||4||8||14|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.85,0,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,1647839.305,10514.17719,0.517341912
8652,|1||3||4||6||7||8||14|,99,99|1||3||4||6||7||8||14|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.85,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,2145682.055,28754.98969,0.517341912
8077,|3||6||7||8|,99,99|3||6||7||8|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.605,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,1359626.59,23497.90109,0.517341912
8083,|3||6||8||14|,99,99|3||6||8||14|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.605,0,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,864283.84,7957.088596,0.517341912
8193,|1||3||4||7||8|,99,99|1||3||4||7||8|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.85,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,2143182.055,26054.98969,0.517341912
8067,|3||4||7||8|,99,99|3||4||7||8|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.85,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,2077006.011,24905.26986,0.517341912
8203,|1||3||6||7||8|,99,99|1||3||6||7||8|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.605,0.45,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,1425802.634,24647.62093,0.517341912
7813,|1||3||8|,99,99|1||3||8|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.605,0,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,927959.8836,6406.80843,0.517341912
8189,|1||3||4||6||8|,99,99|1||3||4||6||8|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.85,0,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,1650339.305,13214.17719,0.517341912
8063,|3||4||6||8|,99,99|3||4||6||8|,0.95,0.955,0.64,0.36,0,0,0.93,0.95,0.85,0,0,0,0.054198775,1.673227882,TRUE,0.026159477,1.645188584,1584163.261,12064.45736,0.517341912
8191,|1||3||4||6||13|,99,99|1||3||4||6||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1831715.524,18004.6765,0.616545876
8099,|4||6||7||13|,99,99|4||6||7||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1937601.592,31246.04933,0.616545876
8202,|1||3||4||13||14|,99,99|1||3||4||13||14|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1829215.524,15304.6765,0.616545876
8112,|4||7||13||14|,99,99|4||7||13||14|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1935101.592,28546.04933,0.616545876
8102,|4||6||8||13|,99,99|4||6||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1980762.044,19812.60559,0.616545876
7970,|1||3||13||14|,99,99|1||3||13||14|,0.98,0.778,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1109336.103,11197.30774,0.616545876
8360,|3||7||8||13||14|,99,99|3||7||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2077006.011,29695.76917,0.616545876
8356,|3||6||8||13||14|,99,99|3||6||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1584163.261,16854.95667,0.616545876
8079,|3||6||7||13|,99,99|3||6||7||13|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1541002.809,28288.4004,0.616545876
8353,|3||6||7||13||14|,99,99|3||6||7||13||14|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1541002.809,28288.4004,0.616545876
8333,|3||4||6||8||13|,99,99|3||4||6||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2304042.682,20962.32543,0.616545876
8198,|1||3||4||8||13|,99,99|1||3||4||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2367718.726,19412.04526,0.616545876
7966,|1||3||8||13|,99,99|1||3||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1647839.305,15304.6765,0.616545876
8349,|3||6||7||8||13|,99,99|3||6||7||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2079506.011,32395.76917,0.616545876
7963,|1||3||7||13|,99,99|1||3||7||13|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1604678.853,26738.12024,0.616545876
8337,|3||4||6||13||14|,99,99|3||4||6||13||14|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1765539.48,16854.95667,0.616545876
8076,|3||4||13||14|,99,99|3||4||13||14|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1763039.48,14154.95667,0.616545876
8330,|3||4||6||7||13|,99,99|3||4||6||7||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2260882.23,32395.76917,0.616545876
7959,|1||3||6||13|,99,99|1||3||6||13|,0.98,0.778,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1111836.103,13897.30774,0.616545876
8339,|3||4||7||8||13|,99,99|3||4||7||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2796885.432,33803.13793,0.616545876
8072,|3||4||8||13|,99,99|3||4||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2301542.682,18262.32543,0.616545876
8346,|3||4||8||13||14|,99,99|3||4||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2301542.682,18262.32543,0.616545876
8343,|3||4||7||13||14|,99,99|3||4||7||13||14|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2258382.23,29695.76917,0.616545876
8069,|3||4||7||13|,99,99|3||4||7||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2258382.23,29695.76917,0.616545876
7954,|1||3||4||13|,99,99|1||3||4||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1829215.524,15304.6765,0.616545876
8195,|1||3||4||7||13|,99,99|1||3||4||7||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2324558.274,30845.489,0.616545876
8004,|1||8||13||14|,99,99|1||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1324558.666,14154.95667,0.616545876
7974,|1||4||6||13|,99,99|1||4||6||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1508434.886,16854.95667,0.616545876
8115,|4||8||13||14|,99,99|4||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1978262.044,17112.60559,0.616545876
8232,|1||4||6||13||14|,99,99|1||4||6||13||14|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1508434.886,16854.95667,0.616545876
7991,|1||6||8||13|,99,99|1||6||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1327058.666,16854.95667,0.616545876
8234,|1||4||7||8||13|,99,99|1||4||7||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2539780.837,33803.13793,0.616545876
8086,|3||6||13||14|,99,99|3||6||13||14|,0.98,0.778,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1045660.059,12747.58791,0.616545876
8238,|1||4||7||13||14|,99,99|1||4||7||13||14|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2001277.636,29695.76917,0.616545876
8129,|7||8||13||14|,99,99|7||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1753725.373,28546.04933,0.616545876
8228,|1||4||6||8||13|,99,99|1||4||6||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2046938.087,20962.32543,0.616545876
7995,|1||6||13||14|,99,99|1||6||13||14|,0.98,0.778,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,788555.4646,12747.58791,0.616545876
8244,|1||6||7||8||13|,99,99|1||6||7||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1822401.416,32395.76917,0.616545876
8088,|3||7||8||13|,99,99|3||7||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2077006.011,29695.76917,0.616545876
8248,|1||6||7||13||14|,99,99|1||6||7||13||14|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1283898.215,28288.4004,0.616545876
7997,|1||7||8||13|,99,99|1||7||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1819901.416,29695.76917,0.616545876
8251,|1||6||8||13||14|,99,99|1||6||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1327058.666,16854.95667,0.616545876
8001,|1||7||13||14|,99,99|1||7||13||14|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1281398.215,25588.4004,0.616545876
8241,|1||4||8||13||14|,99,99|1||4||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2044438.087,18262.32543,0.616545876
7988,|1||6||7||13|,99,99|1||6||7||13|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1283898.215,28288.4004,0.616545876
8082,|3||6||8||13|,99,99|3||6||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1584163.261,16854.95667,0.616545876
8225,|1||4||6||7||13|,99,99|1||4||6||7||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2003777.636,32395.76917,0.616545876
8205,|1||3||6||7||13|,99,99|1||3||6||7||13|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1607178.853,29438.12024,0.616545876
8208,|1||3||6||8||13|,99,99|1||3||6||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1650339.305,18004.6765,0.616545876
8118,|6||7||8||13|,99,99|6||7||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1756225.373,31246.04933,0.616545876
8095,|3||8||13||14|,99,99|3||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1581663.261,14154.95667,0.616545876
8122,|6||7||13||14|,99,99|6||7||13||14|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1217722.171,27138.68057,0.616545876
7978,|1||4||7||13|,99,99|1||4||7||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2001277.636,29695.76917,0.616545876
8212,|1||3||6||13||14|,99,99|1||3||6||13||14|,0.98,0.778,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1111836.103,13897.30774,0.616545876
8092,|3||7||13||14|,99,99|3||7||13||14|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1538502.809,25588.4004,0.616545876
8125,|6||8||13||14|,99,99|6||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1260882.623,15705.23683,0.616545876
8214,|1||3||7||8||13|,99,99|1||3||7||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2143182.055,30845.489,0.616545876
7981,|1||4||8||13|,99,99|1||4||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2044438.087,18262.32543,0.616545876
8364,|4||6||7||8||13|,99,99|4||6||7||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2476104.794,35353.41809,0.616545876
8218,|1||3||7||13||14|,99,99|1||3||7||13||14|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1604678.853,26738.12024,0.616545876
7985,|1||4||13||14|,99,99|1||4||13||14|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1505934.886,14154.95667,0.616545876
8221,|1||3||8||13||14|,99,99|1||3||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1647839.305,15304.6765,0.616545876
8255,|1||7||8||13||14|,99,99|1||7||8||13||14|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1819901.416,29695.76917,0.616545876
8065,|3||4||6||13|,99,99|3||4||6||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1765539.48,16854.95667,0.616545876
8106,|4||6||13||14|,99,99|4||6||13||14|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1442258.842,15705.23683,0.616545876
8465,|1||3||4||7||8||13|,99,99|1||3||4||7||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2863061.476,34952.85776,0.616545876
8456,|1||3||4||6||7||13|,99,99|1||3||4||6||7||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2327058.274,33545.489,0.616545876
7897,|4||8||13|,99,99|4||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1978262.044,17112.60559,0.616545876
7894,|4||7||13|,99,99|4||7||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1935101.592,28546.04933,0.616545876
8459,|1||3||4||6||8||13|,99,99|1||3||4||6||8||13|,0.98,0.955,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,2370218.726,22112.04526,0.616545876
7890,|4||6||13|,99,99|4||6||13|,0.98,0.9,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1442258.842,15705.23683,0.616545876
7886,|3||13||14|,99,99|3||13||14|,0.98,0.778,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1043160.059,10047.58791,0.616545876
7830,|1||7||13|,99,99|1||7||13|,0.98,0.78,0.902,0.415,0,0,0.96,0.99,0.99,0.95,0,0,0.054198775,1.673227882,TRUE,0.020782744,1.639811851,1281398.215,25588.4004,0.616545876
